"Instance","Blocking","Lower_Bound","Upper_Bound","Gap","Trivial_Instance","Opt_Solved","Timed_Out","Memory_Out","Opt_Value","Num_Variables","Num_Constraints","Solving_Time","Nodes_Iterations","UB_Opt","LP_Relax","LP_Diff_Blocking","LP_Diff_LB"
"23",21.0,23.0,26.0,3.0,"false","true","false","false",24.0,19088.0,260981.0,6.693,0.0,"false","22.066064","1.0660640000000008","-0.9339359999999992"
"24",20.0,20.0,24.0,4.0,"false","true","false","false",23.0,19088.0,261994.0,29.303,0.0,"false","20.559605","0.5596050000000012","0.5596050000000012"
"25",18.0,22.0,25.0,3.0,"false","true","false","false",23.0,19088.0,261590.0,15.832,0.0,"false","19.625476","1.625475999999999","-2.374524000000001"
"26",16.0,17.0,20.0,3.0,"false","true","false","false",20.0,19088.0,261964.0,61.995,142.0,"true","16.625395","0.625395000000001","-0.37460499999999897"
"27",19.0,24.0,30.0,6.0,"false","true","false","false",26.0,19088.0,260655.0,8.952,0.0,"false","21.531285","2.5312850000000005","-2.4687149999999995"
"28",22.0,25.0,28.0,3.0,"false","true","false","false",25.0,19088.0,260457.0,18.991,0.0,"false","22.75","0.75","-2.25"
"29",18.0,22.0,25.0,3.0,"false","true","false","false",23.0,19088.0,260153.0,29.558,0.0,"false","19.872551","1.8725510000000014","-2.1274489999999986"
"30",20.0,23.0,30.0,7.0,"false","false","true","false",NA,19088.0,258440.0,NA,NA,"false","21.759692","1.7596920000000011","-1.2403079999999989"
"31",17.0,22.0,23.0,1.0,"false","true","false","false",22.0,19088.0,260430.0,10.594,0.0,"false","18.819079","1.8190789999999986","-3.1809210000000014"
"32",19.0,22.0,22.0,0.0,"true",NA,NA,NA,22.0,NA,NA,NA,NA,"true",NA,NA,NA
"33",19.0,22.0,26.0,4.0,"false","true","false","false",24.0,19088.0,260126.0,215.161,0.0,"false","20.447701","1.4477009999999986","-1.5522990000000014"
"34",21.0,27.0,34.0,7.0,"false","true","false","false",29.0,19088.0,258631.0,83.83,0.0,"false","23.500265","2.500264999999999","-3.499735000000001"
"35",21.0,24.0,24.0,0.0,"true",NA,NA,NA,24.0,NA,NA,NA,NA,"true",NA,NA,NA
"36",19.0,21.0,23.0,2.0,"false","true","false","false",22.0,19088.0,260791.0,14.117,0.0,"false","19.59127","0.5912700000000015","-1.4087299999999985"
"37",14.0,20.0,26.0,6.0,"false","true","false","false",21.0,19088.0,260757.0,39.416,0.0,"false","16.462164","2.4621640000000014","-3.5378359999999986"
"38",17.0,20.0,20.0,0.0,"true",NA,NA,NA,20.0,NA,NA,NA,NA,"true",NA,NA,NA
"39",22.0,26.0,32.0,6.0,"false","false","true","false",NA,19088.0,258980.0,NA,NA,"false","23.682013","1.6820130000000013","-2.3179869999999987"
"40",20.0,28.0,34.0,6.0,"false","true","false","false",30.0,19088.0,258687.0,351.543,0.0,"false","22.77334","2.773340000000001","-5.226659999999999"
