"Instance","Blocking","Lower_Bound","Upper_Bound","Gap","Trivial_Instance","Opt_Solved","Timed_Out","Memory_Out","Opt_Value","Num_Variables","Num_Constraints","Solving_Time","Nodes_Iterations","UB_Opt","LP_Relax","LP_Diff_Blocking","LP_Diff_LB"
"26",25.0,27.0,27.0,0.0,"true",NA,NA,NA,27.0,NA,NA,NA,NA,"true",NA,NA,NA
"27",28.0,32.0,40.0,8.0,"false","false","true","false",NA,54949.0,1.003871e6,NA,NA,"false","29.818722","1.818722000000001","-2.181277999999999"
"28",30.0,34.0,43.0,9.0,"false","false","true","false",NA,54949.0,1.002646e6,NA,NA,"false","31.093301","1.0933010000000003","-2.9066989999999997"
"29",27.0,37.0,40.0,3.0,"false","false","true","false",NA,54949.0,1.006724e6,NA,NA,"false","29.352198","2.3521980000000013","-7.647801999999999"
"30",29.0,34.0,37.0,3.0,"false","false","true","false",NA,54949.0,1.008659e6,NA,NA,"false","30.192604","1.1926039999999993","-3.8073960000000007"
"31",27.0,33.0,38.0,5.0,"false","false","true","false",NA,54949.0,1.009122e6,NA,NA,"false","28.443548","1.4435479999999998","-4.556452"
"32",24.0,26.0,28.0,2.0,"false","true","false","false",28.0,54949.0,1.010815e6,136.342,0.0,"true","24.750769","0.7507689999999982","-1.2492310000000018"
"33",32.0,34.0,37.0,3.0,"false","false","true","false",NA,54949.0,1.010511e6,NA,NA,"false","32.478261","0.4782610000000034","-1.5217389999999966"
"34",26.0,33.0,35.0,2.0,"false","true","false","false",34.0,54949.0,1.010981e6,2921.038,0.0,"false","27.905905","1.9059050000000006","-5.094094999999999"
"35",26.0,27.0,30.0,3.0,"false","true","false","false",29.0,54949.0,1.015015e6,52.557,0.0,"false","26.770473","0.7704729999999991","-0.22952700000000092"
"36",25.0,32.0,33.0,1.0,"false","true","false","false",33.0,54949.0,1.011469e6,696.199,0.0,"true","26.953967","1.9539669999999987","-5.046033000000001"
"37",28.0,31.0,33.0,2.0,"false","true","false","false",33.0,54949.0,1.009278e6,1104.674,0.0,"true","28.884683","0.884682999999999","-2.115317000000001"
"38",29.0,30.0,39.0,9.0,"false","false","true","false",NA,54949.0,1.005935e6,NA,NA,"false","29.620871","0.6208710000000011","-0.37912899999999894"
"39",29.0,31.0,36.0,5.0,"false","true","false","false",32.0,54949.0,1.009345e6,1675.632,141.0,"false","29.857118","0.8571179999999998","-1.1428820000000002"
"40",22.0,27.0,28.0,1.0,"false","true","false","false",27.0,54949.0,1.01259e6,115.9,0.0,"false","23.265421","1.265421","-3.734579"
